x,y
-0.997978678,0.20611381
1.8174988,-0.75413926
-0.391751539,-0.099519899
0.832942644,-0.098423749
-0.256556936,0.037266012
-1.344171136,-0.417603281
-0.861108532,-1.598533542
0.016454931,0.641072093
-1.295204306,-0.787200344
1.839491535,-1.364574398
1.14078957,0.026314134
0.234620445,0.324187901
-1.028103,-2.259515056
-1.190803669,-1.031921438
-0.374623148,-1.507964066
1.581042193,0.29141246
0.884417357,-1.279639288
-1.250157379,1.158570671
0.363664514,-0.444140118
1.378096688,1.130149288
0.647209266,-0.984654246
1.602357235,-0.059601735
-0.032514879,0.475297
-0.782043349,-0.31277647
-0.456380226,0.956445183
-0.078618976,-2.149492501
-1.376634334,-0.771125726
-0.563342294,-1.005094117
1.205466624,-0.426424457
-0.756143268,-1.081310372
1.64624773,-0.015507542
-0.511510841,-1.678943576
0.878491709,-0.230099552
0.190365333,0.064838152
-0.386360635,0.42483594
0.432400851,0.273321421
-0.66579753,0.488713573
0.89080681,-0.090693876
-1.413780342,-0.294364373
0.570015103,0.611823807
1.041540722,-1.431819267
-0.10224963,-0.152255834
-1.23536617,-1.468277694
-2.39585533,2.113047378
-2.830009352,2.019772194
-0.043920493,1.485955465
0.838079491,-0.778480218
-0.095829433,0.705643459
0.467855889,-1.073764902
-1.465870307,-0.249934466
-0.75433763,-0.336523557
1.028098927,-0.820696489
-0.110529534,-0.689105766
-0.019687671,-2.735347135
0.223570529,0.353283964
0.36959076,0.006692915
-1.100842571,1.367650326
-1.219090662,0.936059623
0.253576539,0.885877703
-0.224678917,-0.664652623
0.304836665,0.366583633
0.541247627,-1.06804993
-0.505293912,1.472862641
-0.464797751,1.013978148
0.475572192,0.676503574
0.969005795,0.088399499
0.57548647,-0.81347554
-1.377099042,0.226053898
1.200603825,-0.871882722
0.465613903,-0.480130268
1.699914874,-0.044390139
0.698181776,1.312230197
-0.796445829,0.18046435
0.895780672,0.248253454
-1.695746852,0.705575686
-0.657003759,0.148342363
0.474006044,-0.830304834
-0.263553618,-1.529131749
0.868235334,0.069029767
0.472156238,-0.521911237
0.920499988,-0.343980098
1.685851198,0.876379645
-0.331395772,1.986687249
1.085736715,-0.569044241
1.831746285,-1.933047683
0.732320849,1.50758993
0.748119969,0.361613741
0.471882692,0.774113103
0.539581104,1.572137476
-1.424913303,1.783819689
-0.048116742,-0.206636092
-0.035862782,-0.801568447
-0.742618572,0.259783276
-1.004378441,1.304394224
0.159948106,0.545001687
0.066435793,0.031906995
0.837851417,-0.204211277
0.8909382,0.432809378
0.251461542,-0.209503766
0.485583813,-0.827727737
0.448080661,-0.213268974
-0.463909328,0.432270806
-1.057868687,-1.24710191
1.277061548,1.147990871
-0.728632957,0.284129762
0.791692973,-0.017471095
-0.758025448,0.267508043
0.294451656,1.284580585
0.357317542,0.301146368
1.156083265,0.932249384
-0.07705914,-1.356410929
1.057004747,-0.662702949
-0.741278956,-0.011856315
1.64922273,0.04898056
1.239082016,0.958774958
-0.171543893,-0.408119822
-0.299357857,0.142430196
-0.092659187,1.457358989
-1.806448746,-1.252973791
0.735760559,1.206527189
0.09054598,-0.6706321
0.873060586,-0.066449306
-1.611266261,-0.017577599
-0.413545978,0.845226911
-0.129145253,0.081839011
1.328129843,1.332209169
0.685786124,0.145186329
2.037856653,-0.937307597
-0.891266016,-0.417673433
-2.329904437,0.499830625
1.371988783,-2.37065753
0.253511547,1.169972305
0.729463714,-0.546376397
0.18102016,0.49227412
0.431546713,0.544890928
1.670636894,-0.299661301
-0.12120402,-0.390929712
-0.121828693,-0.372712205
-0.4065864,-0.070784731
0.175107506,0.291104934
-0.24731315,-0.080698731
0.912923426,-0.266332237
-0.298585277,1.904878877
0.633493298,0.614974659
-0.789674511,-0.566985782
-0.660064153,0.338625154
-0.512832679,-0.865405717
-0.797384934,-0.788527978
-1.139646444,0.589532385
-0.984137572,0.696793734
1.022225605,0.566547723
0.272816908,0.991886189
0.089411525,-0.41328711
0.924364896,-1.517470301
0.883867263,-0.716907949
1.487467971,0.590984601
-0.152221108,-0.139179282
1.231346003,-2.018016783
1.408357854,-1.03652871
0.526510543,0.367998378
-0.461246859,0.889283327
0.34350288,0.189249461
-0.520584974,-0.812112416
-0.398552727,-0.388931063
-0.460488711,0.64698835
2.165366471,-0.008870141
1.361420671,-1.235204675
0.918861157,0.716821559
1.277118814,-0.713157261
-1.81528261,0.521856324
1.906488868,2.016637092
-0.309160524,0.240125069
0.376289848,-0.505805831
0.300153459,-0.391726902
1.62973993,-0.322450902
-0.258148782,0.748026354
